ID,Upvotes,Submission Date,Status,est_dev_time_days,complexity_score,num_teams_required,resource_cost_usd,infra_dependencies_count,tech_risk_score,design_effort_days,qa_effort_days,deployment_complexity,integration_needed,business_impact_score,user_demand_score,customer_satisfaction_impact,time_saved_per_user_minutes,num_users_impacted,market_differentiation_score,revenue_potential_usd,cost_savings_usd,scalability_potential_score,feature_adoption_likelihood,aligns_with_okrs,supports_key_initiative,compliance_or_regulatory_benefit,innovation_score,executive_priority_flag,strategic_timeline_alignment,mission_critical_flag,long_term_value_score,Title,Description,Cost_Score,ROI_Score,SA_Score
d30438e4-c8b7-490d-b673-dc10d9b7083e,297,2025-02-21,In Progress,105,1,2,143815,0,4,13,9,Medium,True,9,5,1,18,61295,5,535614,163675,3,1,True,Automation,True,3,False,False,True,5,Smart Black Bot,Smart Black Bot is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3999836386545588,0.4600062545872361,0.6199969088170504
d1843642-5810-472d-b48f-91cc2e67e6e4,248,2024-07-28,In Progress,96,3,2,160395,3,4,18,11,Medium,True,2,4,5,12,12800,3,398541,263661,2,1,False,Sustainability,True,4,False,True,False,4,Predictive Daughter Assistant,Predictive Daughter Assistant is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5281620379815427,0.3186426044517182,0.5479790734487738
3943853f-259e-4d27-a0f4-fdd6d4d7c2a1,123,2024-08-22,In Progress,123,5,2,112576,2,2,25,32,High,False,6,9,2,17,1624,1,125774,293778,3,4,False,,False,4,True,True,False,1,Automated Dream Bot,Automated Dream Bot is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.6117911072182148,0.3483758753386334,0.3790749559196938
d9f89b84-b70d-4d94-94ca-4d2de385c4dd,152,2024-07-30,In Progress,160,5,2,55163,2,1,29,43,Medium,True,7,8,2,7,65208,3,600901,370350,5,2,False,Automation,True,3,True,False,False,3,Zero-Touch Country Manager,Zero-Touch Country Manager is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.6428195424111898,0.5557211685229541,0.3971219808734899
9a84ad1c-275e-4fad-bbac-ae9689c76f50,382,2025-01-03,In Progress,145,4,2,152091,2,2,8,16,Medium,False,4,6,2,36,75923,2,973652,348623,4,2,False,,False,1,True,True,False,2,Self-Healing Address Analyzer,Self-Healing Address Analyzer is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4804587818302334,0.6232655117442848,0.4057400294855992
86c42cf7-3146-4306-bfec-04a18b63e4fd,193,2024-05-23,On Hold,18,3,2,121090,1,2,10,21,High,False,1,8,3,6,75628,2,3154,34595,3,4,True,Sustainability,False,3,True,True,True,1,Self-Healing None Manager,Self-Healing None Manager is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.3245362593231361,0.3078312492575654,0.5151256116421588
12eb0bc8-cb02-4c4e-ab35-1d537a98c125,264,2024-04-21,Completed,101,5,2,47986,2,4,21,42,High,False,10,2,5,35,49602,4,837931,52115,4,3,True,,False,4,False,True,True,4,Zero-Touch Eye Dashboard,Zero-Touch Eye Dashboard is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5678771199531795,0.555317663595424,0.4987245991581887
7388f48f-b93e-410c-88fe-9c26c222c71d,27,2024-11-04,In Progress,174,3,1,152091,3,3,27,22,High,True,2,10,3,34,20750,3,263533,233456,2,3,False,,True,4,False,False,True,1,Predictive Arm Analyzer,Predictive Arm Analyzer is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.6874842477080645,0.408159364793341,0.4370667170721859
590a4040-e643-4e67-ab88-3f6ea6c1f44e,477,2024-12-30,In Progress,40,2,3,192207,1,3,13,15,Low,True,9,1,1,47,49795,3,219268,51114,3,1,True,AI,True,4,False,False,False,3,Cloud-Based Final Optimizer,Cloud-Based Final Optimizer is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4347259875947561,0.3598751527936685,0.4016448248432164
e07e8de3-a7f0-4514-8bea-90fff9063380,171,2024-05-23,In Progress,42,5,3,123949,0,5,17,25,Medium,True,6,7,5,30,14637,4,656189,126684,2,4,False,Automation,False,1,True,False,True,2,Zero-Touch Yet Bot,Zero-Touch Yet Bot is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.49648816920363,0.4781724779641695,0.2535239652553804
70799b0c-615c-4dae-8efc-87b074b12fe6,492,2025-03-07,Proposed,160,4,2,17306,2,4,30,35,Low,False,3,3,1,7,41354,1,49419,134906,1,5,False,Sustainability,True,2,True,False,True,3,Automated Pull System,Automated Pull System is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.5874191203989627,0.2143685093846663,0.513465669044371
e73bbf77-1e5f-467e-bd2e-c18cfa9f1159,168,2024-10-11,Proposed,115,5,3,196887,0,5,14,29,Medium,True,10,6,2,34,67437,4,332298,252610,1,4,True,Automation,False,5,False,False,False,2,Zero-Touch Soldier Assistant,Zero-Touch Soldier Assistant is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.6507841685678797,0.5378299346777126,0.3382932633049886
4517368b-5994-4493-9788-c67763a3a8d4,378,2025-03-08,On Hold,78,2,1,29829,2,3,19,21,High,False,5,8,3,33,30964,3,338635,475593,2,4,False,Sustainability,True,1,True,True,False,5,AI-Powered Board Optimizer,AI-Powered Board Optimizer is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.3467983238387011,0.5377624939944103,0.4644145003351317
c68a9b0e-9b4a-4f05-a1a8-d14ce2fc7803,9,2024-11-12,In Progress,151,5,3,63217,1,3,20,5,Medium,True,5,9,1,40,95499,1,757002,417506,3,1,True,Automation,True,1,True,True,False,1,Self-Healing Actually Analyzer,Self-Healing Actually Analyzer is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4830384487994595,0.636430317897397,0.4573301165949567
ffd541e6-26cf-46d4-8b92-547f88b949ae,212,2024-10-03,In Progress,61,1,2,140790,1,3,13,19,Low,False,3,8,2,59,96789,2,213822,19689,2,3,True,Sustainability,True,2,True,False,False,3,Zero-Touch Feel Dashboard,Zero-Touch Feel Dashboard is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.3607378855380431,0.4771371730054317,0.5400952882022673
02ed4011-68f6-401a-b2bb-043ef8a66480,396,2024-09-22,Proposed,122,2,2,108936,4,4,14,36,Medium,True,3,4,5,9,36624,4,167746,270737,5,2,False,Automation,True,4,True,False,False,1,AI-Powered Measure System,AI-Powered Measure System is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5728665616065147,0.3914692207019437,0.390739716990455
d082d725-380c-41d4-a7a3-8903d6d5f599,182,2024-06-14,Completed,73,1,1,60954,3,1,26,37,Low,False,3,8,1,42,90820,5,716308,440651,3,4,False,AI,True,4,False,True,True,2,Cloud-Based Grow Service,Cloud-Based Grow Service is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4155564842756605,0.7004941077002985,0.4782172911261413
1b76dfbb-e6ac-4fab-9fa9-c97b2cd20d18,278,2024-07-11,In Progress,51,5,2,190529,5,5,28,12,Medium,True,2,3,2,45,28188,3,287920,372632,3,2,False,Sustainability,True,2,True,False,False,4,Zero-Touch Approach Service,Zero-Touch Approach Service is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.6545969448913146,0.4194870492590352,0.4638176099273887
4c7f3ce8-08c9-4d83-974f-88412adbac2d,469,2025-03-04,Completed,82,3,2,54142,0,4,12,22,Low,False,2,1,2,10,59239,1,381241,328771,2,2,False,,False,3,True,True,True,4,Automated Yeah Bot,Automated Yeah Bot is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3362533009537173,0.327652895952235,0.6282753922019945
5b619647-5bfc-4605-bfa2-dee218d046db,243,2024-05-18,In Progress,108,4,1,91080,3,1,14,29,Low,False,4,8,3,9,82324,5,277447,82509,3,2,True,,True,3,True,False,False,5,Intelligent Mean Assistant,Intelligent Mean Assistant is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.4411915038989709,0.4261387280388253,0.4803607607717776
e1af9153-d7df-43b8-98a1-d03d86dc1ab7,219,2024-04-29,Completed,120,2,1,97754,1,3,5,16,Low,False,7,10,2,44,83128,3,64095,442262,3,3,True,Automation,False,1,False,False,False,4,Automated Term Dashboard,Automated Term Dashboard is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.3261051904132294,0.6173810781633798,0.3655784265428815
e331b422-cd10-4a16-9ee6-d44808401d09,250,2024-10-11,Proposed,50,4,4,32963,1,4,14,27,Medium,True,8,9,2,16,24330,2,610668,180120,3,4,False,Automation,True,5,False,True,False,4,Zero-Touch Institution Assistant,Zero-Touch Institution Assistant is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.4023302821384407,0.4541029537857133,0.6686913834661111
8eb729ce-2e30-464f-bcd0-d573e0ccaa51,265,2024-11-14,On Hold,153,4,4,13012,0,5,12,45,Low,True,2,7,2,34,16115,4,954239,219787,5,3,False,Automation,True,2,False,False,True,1,Automated Back Agent,Automated Back Agent is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.55222913873574,0.5190015443794417,0.2917913571156485
dc2aacf7-548b-43e2-b993-f888ace7ec91,66,2024-12-26,On Hold,72,5,1,15678,0,3,14,6,Low,False,7,1,3,17,92219,5,69572,25518,3,3,False,AI,False,1,False,False,False,4,AI-Powered Professional Service,AI-Powered Professional Service is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.2393918022553528,0.3857713647128721,0.2722955991823368
1757a2d7-84e3-4a23-a1df-bcbd3d0ed2dc,213,2024-06-01,On Hold,118,1,2,42166,3,4,24,9,Low,False,3,4,2,36,24070,3,364520,457632,5,3,True,AI,False,4,True,True,True,2,Automated Argue System,Automated Argue System is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.3985422261148262,0.4901844017989993,0.5213696620798118
791edffe-7d90-4541-878d-570e60883368,115,2025-02-13,In Progress,163,2,3,74864,3,2,26,37,Medium,False,7,10,4,59,77637,1,612263,175876,4,5,True,,True,1,True,False,True,4,Predictive Church Service,Predictive Church Service is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.6001773328103781,0.6840109939864012,0.5560538037826778
a98f0fbf-c154-4bea-82f4-ee081d7919e3,458,2024-07-30,Proposed,144,5,3,117303,3,4,11,25,Medium,False,8,8,5,21,70676,2,312051,446220,3,1,True,AI,False,5,True,False,True,2,Cloud-Based Order Platform,Cloud-Based Order Platform is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5789016797871099,0.5735057886450288,0.5265349458831162
7e595970-281c-48d9-8068-d19b45eb532e,8,2024-07-09,Completed,153,2,4,127322,2,3,19,38,Medium,True,4,3,2,58,16175,1,772807,258571,4,4,True,Automation,True,1,True,True,True,1,Predictive Bed Service,Predictive Bed Service is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.6481633955024901,0.5029035988460117,0.4037528910068734
9dc2502b-949b-433f-96d2-7ab04a9f92c5,308,2024-11-06,Proposed,154,2,1,47468,4,1,29,8,Low,False,4,8,3,40,84290,2,268829,371979,1,5,False,Automation,False,2,True,False,True,2,Self-Healing By Bot,Self-Healing By Bot is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.43660211440258,0.5734107182178078,0.4039826616825911
8a2d40cc-f8d1-41b3-9912-3686d3ed3e7a,147,2024-09-12,On Hold,130,2,1,29168,0,3,9,40,Medium,True,9,8,3,16,14715,4,195673,376140,2,2,False,,False,4,False,True,True,5,AI-Powered South Platform,AI-Powered South Platform is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.3859734593549275,0.4370639013193657,0.6404218387155363
393446b8-e749-4077-9931-d87665574d47,299,2024-11-21,On Hold,80,3,2,118007,5,3,11,28,High,True,10,10,2,17,17994,3,116800,441740,3,2,False,,True,5,False,False,False,3,AI-Powered Police Analyzer,AI-Powered Police Analyzer is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.529026457913873,0.4683709018561576,0.398322916705311
b97bd409-9e81-4686-a792-a89085ee4e6c,362,2024-11-30,In Progress,135,5,3,28622,0,4,10,27,Low,False,4,7,4,59,1483,4,252611,406098,4,4,False,Automation,True,5,True,False,True,4,AI-Powered Street Optimizer,AI-Powered Street Optimizer is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.4298483227953724,0.5505681081643918,0.6865534753229132
1ea9a955-c93e-495e-a15f-57365dda38ba,176,2025-01-30,On Hold,131,3,2,59251,1,2,22,20,Medium,False,3,2,2,55,83806,3,795701,193013,1,3,False,Sustainability,True,5,False,False,True,1,Self-Healing Draw Manager,Self-Healing Draw Manager is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.4296985314768948,0.5421478740685916,0.4096223030867773
